id,preview,type,family,name,nationality,legacy_id,attribute,offline,restriction_supplier,active,customers,created_at,description,register_id
3780,,Tartan,,Redwood,,5423,,False,,True,False,2025-10-24 16:10:46.837334,"The Redwood Dress tartan is a vibrant, fashion-forward creation that embodies the timeless spirit of Scotland's rich textile heritage. As a registered fashion tartan, it has been carefully crafted to complement a range of garments and accessories, from statement dresses to tailored coats. Designed by the skilled weavers at West Coast Woolen Mill, this stunning tartan draws inspiration from the majestic redwood forests that blanket the Scottish countryside. With its bold, saturated colours - rich reds, deep greens, and weathered blues - the Redwood Dress tartan is a fitting tribute to the country's natural beauty and cultural traditions. As part of the Johnston Collection, this tartan is a testament to Scotland's enduring legacy in the world of textiles, where tradition meets innovation and style.",7690
3781,,Tartan,,Redwoods,,5422,,False,,True,False,2025-10-24 16:10:46.837215,"The majestic Redwoods tartan is a stunning fashion-inspired design, born from the visionary imagination of Aljean of Vancouver. This captivating pattern weaves together shades of deep, rich reds, burnished golds, and subtle earthy tones to evoke the grandeur of ancient forests. Registered with the Scottish Tartans Authority's esteemed Johnston Collection, Redwoods stands as a testament to the enduring appeal of Scotland's iconic tartan heritage. While not tied to a specific clan or family lineage, this fashion tartan embodies the same rich cultural traditions that have shaped the country for centuries, inviting wearers to don its vibrant colours with pride and sense of Scottish history and identity.",7691
3782,,Tartan,,Reekie (Edmonton) personal,Scottish,43854,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.459584,,
3783,,Tartan,,Reese,,6915,,False,,True,False,2025-10-24 16:10:46.837102,"The Reese tartan is a unique and personal expression of Scottish heritage, bearing testament to the enduring legacy of its namesake family. Registered as a ""Name"" tartan, it is reserved exclusively for use by the descendants of Nick Reese, the talented American designer who created this distinctive pattern through Celtic Craft Centre, San Francisco & Edinburgh. Organised with meticulous attention to detail, the Reese tartan weaves together a rich tapestry of Scottish tradition and history, its intricate design echoing the timeless values of family honour and continuity. With its creation predicated on the strong bonds of kinship and belonging, this tartan serves as a poignant reminder of the enduring importance of personal heritage and cultural identity.",7695
3784,,Tartan,,Reflections of the Sea,,5419,,False,,True,False,2025-10-24 16:10:46.836986,"Reflections of the Sea is a captivating fashion tartan, inspired by the ever-changing moods of the ocean. Designed by Aljean of Vancouver, this unique pattern weaves together shades of deep blue, rich navy, and weathered grey, evoking the misty Scottish coastlines where sea meets sky. As a Fashion tartan, it is intended to add a touch of maritime elegance to any garment or accessory, while also paying homage to Scotland's rich heritage of nautical tradition. Registration notes confirm that this tartan is part of the Johnston Collection, highlighting its connection to Scotland's storied past and the country's ongoing passion for its iconic textiles.",7697
3785,,Tartan,,Regalia,,5418,,False,,True,False,2025-10-24 16:10:46.836859,"The Regalia tartan, designed by the renowned Edinburgh Woollen Mill, is a majestic fashion tartan steeped in tradition and heritage. Woven with reverence for Scotland's storied past, this striking pattern is rooted in the Johnston Collection, a treasure trove of Scotland's finest tartans. As a Fashion tartan, Regalia embodies the elegance and sophistication that has come to define Scottish textile design. With its intricate weave and bold colours, it is a testament to the country's rich cultural heritage, evoking images of grandeur and ceremonial splendour. Originally reserved for formal occasions, this tartan now invites wearers to make a statement with their fashion choices, embracing Scotland's timeless traditions while forging a new path forward in style and distinction.",7698
3786,,Tartan,Regan,Regan [default],,4020,,False,,True,False,2025-10-24 16:10:47.281825,"The Regan tartan, meticulously designed by Donald Suttie Smith in 2002, holds profound significance for those bearing the name, as well as its newly formed clan family association. Originally created for Father Thomas Regan of Abergavenny, Wales, this distinctive tartan is now reserved exclusively for members of the Regan Clan/Family Association, including individuals with the surname O'Regan and O'Riagain. By virtue of its restricted nature, the Regan tartan serves as a powerful symbol of heritage and identity, connecting its wearers to a rich cultural tradition spanning centuries. Woven with care and attention to detail, this tartan design is not only a testament to Scottish textile ingenuity but also a proud declaration of familial ties and ancestral roots.",7699
3787,,Tartan,,Regent,,341,,False,,True,False,2025-10-24 16:10:46.830831,"The Regent tartan, created by Wilsons of Bannockburn, is a quintessential example of 20th-century fashion tartanry, its origins shrouded in controversy. Originally derived from the Grant Hunting (#311) by removing its black lines and re-interpretating them as a deep blue hue, it shares identical sett with MacLaren (#342). While Wilsons' actions may have raised eyebrows among purists, this fusion of colours has resulted in a stylish, modern tartan that evokes the glamour of Scotland's royal heritage. As a fashion tartan, Regent is designed to be a versatile and eye-catching choice for garments, accessories, or even wallcoverings - its bold, sophisticated colour palette making it an ideal addition to any wardrobe or design scheme.",7701
3788,,Tartan,,Rei Okamoto,,7305,,False,,True,False,2025-10-24 16:10:46.828907,"This exquisite tartan, designated as 'Rei Okamoto', is a deeply personal creation born out of a desire for uniqueness and exclusivity. Registered to commemorate a special gift from Hiroko Nakada to Rei Okamoto, its very existence serves as a testament to the enduring bond between these two individuals. As a name tartan, this distinctive pattern has been woven with love and dedication, its colours carefully selected to evoke the essence of their relationship. Its unique character is a poignant reminder that, in the world of tartan, each design tells a story - a narrative woven from threads of love, honour, and tradition, destined to remain an intimate secret shared between two souls.",7704
3789,,Tartan,Reid,Reid 1939,,5874,,False,,True,False,2025-10-24 16:10:47.282062,"The Reid tartan, registered in 1939, is an enigmatic and intriguing example of a lesser-known Scottish heritage design. Originally identified as the 'Family tartan for Reid' by an American visitor, Alma Barker Johnson, its origins are shrouded in mystery, sparking speculation about its pre-1939 existence or potential connection to Sir John Reid. The tartan's significance lies not only in its historical provenance but also in the fact that it was brought back to the United States and incorporated into family clothing, highlighting the strong cultural ties between Scotland and its diaspora communities. With an estimated thread count of approximately 35 threads per inch, this tartan holds a unique place within the world of Scottish textiles, serving as a tangible link to the country's rich heritage and tradition of weaving.",7705
3790,,Tartan,,Reid (Marguerite) personal,USA,73965,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.461061,,
